duration_seconds,packet_count,total_bytes,bytes_per_sec,packets_per_sec,syn_count,ack_count,fin_count,rst_count,syn_ack_ratio,rst_ratio,attack_type,Label
5.222558,6.0,0.0,0.0,1.1488622,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
85.50009,13.0,11922.0,139.43845,0.15204662,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.023843,4.0,272.0,11407.96,167.76413,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
0.061265,2.0,285.0,4651.922,32.645065,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
1e-06,2.0,0.0,0.0,2e+06,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.031123,4.0,282.0,9060.823,128.52231,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
0.000184,3.0,31.0,168478.27,16304.348,0.0,1.0,0.0,0.0,0.0,0.0,BENIGN,0
0.231409,8.0,778.0,3362.0127,34.570824,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
0.000362,4.0,324.0,895027.6,11049.724,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
3.003747,3.0,0.0,0.0,0.99875253,0.0,0.0,0.0,0.0,0.0,0.0,DoS slowloris,1
0.04378,14.0,5750.0,131338.52,319.78073,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
0.148425,8.0,11964.0,80606.37,53.899277,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk,1
4e-06,2.0,31.0,7.75e+06,500000.0,1.0,1.0,0.0,0.0,0.5,0.0,BENIGN,0
0.002233,9.0,11935.0,5.3448275e+06,4030.4524,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.08258,9.0,11913.0,144260.11,108.98523,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk,1
12.236511,53.0,4753.0,388.4277,4.3313,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator,1
0.000255,4.0,226.0,886274.5,15686.274,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
0.000171,4.0,296.0,1.7309941e+06,23391.812,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
3e-06,2.0,0.0,0.0,666666.7,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
2e-06,2.0,0.0,0.0,1e+06,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.182534,9.0,11902.0,65204.29,49.30588,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.000237,4.0,532.0,2.2447258e+06,16877.637,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
0.000983,2.0,0.0,0.0,2034.588,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
83.76235,12.0,11916.0,142.25961,0.14326245,0.0,0.0,1.0,0.0,0.0,0.0,DoS Hulk,1
63.13705,7.0,0.0,0.0,0.11086992,0.0,0.0,0.0,0.0,0.0,0.0,DoS Slowhttptest,1
0.001269,5.0,0.0,0.0,3940.1104,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
100.72184,13.0,11924.0,118.38545,0.12906833,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
99.87468,13.0,11943.0,119.57986,0.13016312,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
2e-06,2.0,0.0,0.0,1e+06,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
3e-06,2.0,0.0,0.0,666666.7,0.0,1.0,0.0,0.0,0.0,0.0,BENIGN,0
0.000992,2.0,0.0,0.0,2016.129,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.059895,2.0,244.0,4073.796,33.39177,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
0.031361,4.0,404.0,12882.242,127.54695,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
3e-06,2.0,0.0,0.0,666666.7,0.0,0.0,1.0,0.0,0.0,0.0,BENIGN,0
0.153513,9.0,11912.0,77596.03,58.626957,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.000228,2.0,0.0,0.0,8771.93,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.000173,4.0,196.0,1.132948e+06,23121.387,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
86.32006,16.0,12987.0,150.4517,0.18535668,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
101.7448,16.0,13057.0,128.33089,0.1572562,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
98.71676,12.0,11947.0,121.02302,0.12155991,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
85.80938,12.0,11977.0,139.57681,0.13984485,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.000193,3.0,0.0,0.0,15544.041,0.0,1.0,0.0,0.0,0.0,0.0,BENIGN,0
85.98025,15.0,11997.0,139.53206,0.17445868,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.000146,2.0,0.0,0.0,13698.63,0.0,1.0,0.0,0.0,0.0,0.0,BENIGN,0
6.6e-05,4.0,8.0,121212.125,60606.062,1.0,1.0,0.0,0.0,0.5,0.0,BENIGN,0
98.62409,15.0,11950.0,121.16715,0.15209267,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.000276,3.0,14.0,50724.637,10869.565,1.0,1.0,0.0,0.0,0.5,0.0,FTP-Patator,1
5.214588,10.0,1505.0,288.6134,1.9176971,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
0.000168,4.0,172.0,1.0238095e+06,23809.523,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
3e-06,2.0,12.0,4e+06,666666.7,0.0,0.0,1.0,0.0,0.0,0.0,BENIGN,0
3e-06,2.0,0.0,0.0,666666.7,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.000185,4.0,560.0,3.027027e+06,21621.621,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
85.09422,11.0,11952.0,140.45607,0.12926847,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
85.735146,16.0,11960.0,139.49937,0.18662125,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
84.26713,13.0,11964.0,141.97707,0.1542713,0.0,0.0,1.0,0.0,0.0,0.0,DoS Hulk,1
117.753105,110.0,74484.0,632.5438,0.93415797,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
98.79571,13.0,11947.0,120.9263,0.13158466,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.000174,6.0,0.0,0.0,34482.758,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
5.423437,4.0,12.0,2.212619,0.7375397,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
0.050465,2.0,0.0,0.0,39.631428,0.0,1.0,0.0,0.0,0.0,0.0,BENIGN,0
8.928248,24.0,289.0,32.36917,2.6880975,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,1
4e-06,2.0,0.0,0.0,500000.0,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
11.651937,55.0,4753.0,407.915,4.7202454,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator,1
0.004004,6.0,6.0,1498.5015,1498.5015,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
4.7e-05,2.0,29.0,617021.25,42553.19,1.0,1.0,0.0,0.0,0.5,0.0,BENIGN,0
0.000157,4.0,212.0,1.3503185e+06,25477.707,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
1e-06,2.0,0.0,0.0,2e+06,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
1e-06,2.0,0.0,0.0,2e+06,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.023843,2.0,102.0,4277.9854,83.882065,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
10.581319,15.0,4550.0,430.0031,1.4175926,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
0.000218,4.0,624.0,2.8623852e+06,18348.623,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
99.70985,15.0,11926.0,119.60705,0.15043649,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.061757,2.0,279.0,4517.7065,32.384995,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
101.18179,16.0,12603.0,124.557976,0.15813121,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
85.13548,14.0,12253.0,143.92354,0.16444378,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
3e-06,2.0,12.0,4e+06,666666.7,0.0,0.0,1.0,0.0,0.0,0.0,BENIGN,0
0.061171,4.0,432.0,7062.17,65.390465,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
0.00018,4.0,160.0,888888.9,22222.223,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
0.000153,4.0,176.0,1.1503268e+06,26143.791,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
0.000218,4.0,290.0,1.3302752e+06,18348.623,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
18.082577,2.0,0.0,0.0,0.110603705,0.0,1.0,0.0,0.0,0.0,0.0,DoS GoldenEye,1
0.00021,4.0,502.0,2.3904762e+06,19047.62,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
5.698586,14.0,6069.0,1065.001,2.45675,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
83.393166,11.0,11987.0,143.7408,0.1319053,0.0,0.0,1.0,0.0,0.0,0.0,DoS Hulk,1
83.7601,12.0,11921.0,142.32314,0.1432663,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.000994,2.0,0.0,0.0,2012.0724,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
13.765453,23.0,5206.0,378.19315,1.6708494,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
98.315765,13.0,11942.0,121.46577,0.132227,0.0,0.0,1.0,0.0,0.0,0.0,DoS Hulk,1
5e-05,2.0,12.0,240000.0,40000.0,0.0,1.0,0.0,0.0,0.0,0.0,BENIGN,0
98.48145,11.0,11969.0,121.535576,0.11169616,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
1.051558,11.0,13015.0,12376.873,10.460669,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk,1
4e-06,2.0,0.0,0.0,500000.0,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
8e-06,2.0,0.0,0.0,250000.0,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.000233,4.0,160.0,686695.25,17167.383,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
0.234782,2.0,37.0,157.593,8.51854,0.0,0.0,1.0,0.0,0.0,0.0,BENIGN,0
0.130751,4.0,452.0,3456.9526,30.5925,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
83.56021,14.0,12010.0,143.7287,0.16754386,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
98.79379,13.0,11975.0,121.212074,0.13158722,0.0,0.0,1.0,0.0,0.0,0.0,DoS Hulk,1
0.031093,4.0,286.0,9198.212,128.64632,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
7.6e-05,2.0,0.0,0.0,26315.79,0.0,1.0,0.0,0.0,0.0,0.0,BENIGN,0
100.210686,12.0,11929.0,119.0392,0.11974771,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
4e-06,2.0,0.0,0.0,500000.0,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
115.7902,15.0,11952.0,103.22117,0.12954465,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
5.493358,15.0,6724.0,1224.0237,2.7305703,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
102.63782,17.0,2547.0,24.815414,0.16563095,0.0,0.0,0.0,0.0,0.0,0.0,DoS slowloris,1
3e-06,2.0,0.0,0.0,666666.7,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
98.13769,10.0,11968.0,121.95111,0.10189765,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.0002,2.0,0.0,0.0,10000.0,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
2e-06,3.0,0.0,0.0,1.5e+06,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
61.125553,31.0,6413.0,104.91521,0.50715286,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
3e-06,2.0,37.0,1.23e+07,666666.7,1.0,1.0,0.0,0.0,0.5,0.0,BENIGN,0
0.637172,12.0,5142.0,8070.0347,18.83322,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
2e-06,2.0,0.0,0.0,1e+06,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.144839,2.0,0.0,0.0,13.808435,0.0,1.0,0.0,0.0,0.0,0.0,BENIGN,0
97.87886,14.0,11989.0,122.488144,0.14303395,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.000206,3.0,43.0,208737.86,14563.106,1.0,1.0,0.0,0.0,0.5,0.0,BENIGN,0
100.986664,12.0,11928.0,118.11461,0.118827574,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
98.30079,11.0,11994.0,122.01326,0.11190144,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
12.374418,55.0,4753.0,384.09888,4.4446535,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator,1
99.39586,13.0,11977.0,120.49797,0.13079016,0.0,0.0,1.0,0.0,0.0,0.0,DoS Hulk,1
9.4e-05,2.0,12.0,127659.58,21276.596,0.0,1.0,0.0,0.0,0.0,0.0,BENIGN,0
86.78881,10.0,11965.0,137.86339,0.11522222,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.069076,4.0,298.0,4314.089,57.907234,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
83.48134,12.0,11972.0,143.40929,0.14374469,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
85.65408,13.0,11968.0,139.72481,0.15177326,0.0,0.0,1.0,0.0,0.0,0.0,DoS Hulk,1
5.062658,17.0,5167.0,1020.6101,3.35792,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
0.031323,4.0,300.0,9577.627,127.70169,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
1.35443,10.0,12231.0,9030.367,7.3831797,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk,1
99.943726,14.0,11912.0,119.18707,0.14007883,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.6802,7.0,1119.0,1645.1044,10.291091,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
3e-06,2.0,0.0,0.0,666666.7,0.0,1.0,0.0,0.0,0.0,0.0,BENIGN,0
101.9106,13.0,12903.0,126.61097,0.12756278,0.0,0.0,1.0,0.0,0.0,0.0,DoS Hulk,1
100.73487,13.0,11961.0,118.737434,0.12905164,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
3e-06,2.0,0.0,0.0,666666.7,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.213574,6.0,320.0,1498.3097,28.093307,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
3e-06,2.0,0.0,0.0,666666.7,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
98.33088,12.0,11997.0,122.00644,0.12203695,0.0,0.0,1.0,0.0,0.0,0.0,DoS Hulk,1
4e-06,2.0,0.0,0.0,500000.0,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.037745,3.0,18.0,476.88437,79.48073,0.0,1.0,0.0,0.0,0.0,0.0,BENIGN,0
4e-06,2.0,0.0,0.0,500000.0,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
1.5e-05,2.0,0.0,0.0,133333.33,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.071759,2.0,175.0,2438.7185,27.871069,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
6.104848,15.0,6941.0,1136.9652,2.4570637,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
4e-06,2.0,37.0,9.25e+06,500000.0,1.0,1.0,0.0,0.0,0.5,0.0,BENIGN,0
96.25013,1768.0,2.130451e+06,22134.525,18.368807,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
85.8039,16.0,12011.0,139.98198,0.18647172,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.060909,2.0,232.0,3808.961,32.83587,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
100.17969,12.0,11967.0,119.45535,0.119784765,0.0,0.0,1.0,0.0,0.0,0.0,DoS Hulk,1
100.49934,12.0,11970.0,119.10526,0.11940377,0.0,0.0,1.0,0.0,0.0,0.0,DoS Hulk,1
7.1e-05,2.0,0.0,0.0,28169.014,0.0,1.0,0.0,0.0,0.0,0.0,SSH-Patator,1
3e-06,2.0,31.0,1.03e+07,666666.7,1.0,1.0,0.0,0.0,0.5,0.0,BENIGN,0
0.252768,14.0,1857.0,7346.6577,55.386757,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
0.094605,2.0,12.0,126.84319,21.140532,0.0,1.0,0.0,0.0,0.0,0.0,BENIGN,0
99.53777,12.0,12022.0,120.77827,0.12055725,0.0,0.0,1.0,0.0,0.0,0.0,DoS Hulk,1
0.403966,13.0,3956.0,9792.903,32.180927,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
0.000115,2.0,0.0,0.0,17391.305,0.0,1.0,0.0,0.0,0.0,0.0,BENIGN,0
0.023667,4.0,330.0,13943.466,169.0117,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
0.000182,4.0,254.0,1.3956044e+06,21978.021,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
100.0357,13.0,11939.0,119.3474,0.12995361,0.0,0.0,1.0,0.0,0.0,0.0,DoS Hulk,1
0.033226,2.0,229.0,6892.193,60.193825,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
0.000202,2.0,0.0,0.0,9900.99,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
4.8e-05,3.0,0.0,0.0,62500.0,0.0,1.0,0.0,0.0,0.0,0.0,BENIGN,0
7.5e-05,2.0,0.0,0.0,26666.666,0.0,1.0,0.0,0.0,0.0,0.0,BENIGN,0
0.081116,2.0,133.0,1639.6272,24.656048,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
98.73105,11.0,12008.0,121.62334,0.111413784,0.0,0.0,1.0,0.0,0.0,0.0,DoS Hulk,1
0.030571,2.0,166.0,5429.9824,65.42148,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
11.345304,14.0,11869.0,1046.1597,1.2339908,0.0,0.0,0.0,0.0,0.0,0.0,DoS GoldenEye,1
83.877144,13.0,11975.0,142.76833,0.15498859,0.0,0.0,1.0,0.0,0.0,0.0,DoS Hulk,1
0.03072,9.0,11951.0,389029.94,292.96875,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk,1
4e-06,2.0,0.0,0.0,500000.0,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.000278,4.0,92.0,330935.25,14388.489,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
0.000492,4.0,164.0,333333.34,8130.0815,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
84.32123,14.0,11962.0,141.86226,0.16603173,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
2.999858,9.0,1780.0,593.3614,3.000142,0.0,0.0,0.0,0.0,0.0,0.0,DoS Slowhttptest,1
0.030182,2.0,110.0,3644.5564,66.26466,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
3e-06,2.0,0.0,0.0,666666.7,0.0,1.0,0.0,0.0,0.0,0.0,BENIGN,0
3e-06,2.0,0.0,0.0,666666.7,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
5.6e-05,4.0,18.0,321428.56,71428.57,0.0,1.0,0.0,0.0,0.0,0.0,BENIGN,0
0.999277,2.0,12.0,12.008682,2.001447,0.0,1.0,0.0,0.0,0.0,0.0,BENIGN,0
86.4331,15.0,11970.0,138.48862,0.17354463,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
99.71184,16.0,12285.0,123.20503,0.1604624,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.031893,4.0,556.0,17433.293,125.41937,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
5e-05,3.0,0.0,0.0,60000.0,0.0,1.0,0.0,0.0,0.0,0.0,BENIGN,0
0.000196,4.0,340.0,1.7346939e+06,20408.164,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
0.030967,2.0,194.0,6264.7334,64.58488,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
99.918686,13.0,11953.0,119.62727,0.1301058,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
1.020984,4.0,458.0,448.58685,3.9177892,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
5.006026,9.0,3858.0,770.6712,1.7978332,0.0,0.0,0.0,0.0,0.0,0.0,DoS GoldenEye,1
5.353152,11.0,450.0,84.06262,2.0548642,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
98.34454,11.0,11954.0,121.55224,0.111851655,0.0,0.0,1.0,0.0,0.0,0.0,DoS Hulk,1
84.98225,15.0,11908.0,140.12338,0.17650746,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.01717,3.0,38.0,2213.1626,174.72336,1.0,1.0,0.0,0.0,0.5,0.0,BENIGN,0
0.113943,12.0,3884.0,34087.22,105.31582,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
85.16115,13.0,11922.0,139.99342,0.15265177,0.0,0.0,1.0,0.0,0.0,0.0,DoS Hulk,1
5.2e-05,2.0,12.0,230769.23,38461.54,0.0,1.0,0.0,0.0,0.0,0.0,BENIGN,0
0.145499,91.0,77799.0,534704.7,625.43384,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
0.061314,6.0,484.0,7893.7925,97.85693,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
117.57434,26.0,6578.0,55.947582,0.22113669,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
0.000157,2.0,0.0,0.0,12738.854,0.0,1.0,0.0,0.0,0.0,0.0,BENIGN,0
9.041791,24.0,293.0,32.405083,2.6543415,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,1
3.6e-05,2.0,12.0,333333.34,55555.555,0.0,1.0,0.0,0.0,0.0,0.0,BENIGN,0
0.000193,4.0,156.0,808290.1,20725.389,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
102.72276,17.0,2547.0,24.794893,0.165494,0.0,0.0,0.0,0.0,0.0,0.0,DoS slowloris,1
5.8e-05,2.0,12.0,206896.55,34482.758,0.0,1.0,0.0,0.0,0.0,0.0,BENIGN,0
0.003772,2.0,12.0,3181.3362,530.2227,0.0,1.0,0.0,0.0,0.0,0.0,BENIGN,0
7.3e-05,2.0,0.0,0.0,27397.26,0.0,1.0,0.0,0.0,0.0,0.0,BENIGN,0
1e-06,2.0,0.0,0.0,2e+06,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
7.4e-05,2.0,0.0,0.0,27027.027,0.0,1.0,0.0,0.0,0.0,0.0,SSH-Patator,1
0.121132,4.0,360.0,2971.9644,33.021828,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
3.002173,3.0,0.0,0.0,0.9992762,0.0,0.0,0.0,0.0,0.0,0.0,DoS slowloris,1
0.024307,4.0,228.0,9380.014,164.56165,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
3e-06,2.0,0.0,0.0,666666.7,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
4e-06,2.0,0.0,0.0,500000.0,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
9.838948,24.0,295.0,29.98288,2.4392853,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,1
0.01439,4.0,12.0,833.9124,277.97083,0.0,0.0,1.0,0.0,0.0,0.0,DoS Hulk,1
99.47764,14.0,11955.0,120.177765,0.14073515,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
4e-06,2.0,0.0,0.0,500000.0,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
4e-06,2.0,0.0,0.0,500000.0,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.000179,4.0,156.0,871508.4,22346.37,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
0.072916,4.0,568.0,7789.7856,54.857643,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
85.07209,13.0,11920.0,140.11646,0.15281157,0.0,0.0,1.0,0.0,0.0,0.0,DoS Hulk,1
0.000204,4.0,346.0,1.6960784e+06,19607.844,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
0.031194,4.0,324.0,10386.613,128.22978,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
0.556148,22.0,7034.0,12647.713,39.557816,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
0.013,4.0,18.0,1384.6154,307.69232,0.0,0.0,1.0,0.0,0.0,0.0,DoS Hulk,1
118.27774,116.0,77083.0,651.7118,0.9807424,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
3e-06,2.0,0.0,0.0,666666.7,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.010981,3.0,12.0,1092.7966,273.19916,0.0,0.0,1.0,0.0,0.0,0.0,DoS Hulk,1
116.04734,16.0,11918.0,102.69946,0.13787477,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
83.3894,12.0,11977.0,143.62737,0.14390318,0.0,0.0,1.0,0.0,0.0,0.0,DoS Hulk,1
81.03782,30.0,8637.0,106.57987,0.37019753,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
0.771367,8.0,2417.0,3133.3982,10.371198,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
0.535888,4.0,0.0,0.0,7.4642463,0.0,1.0,0.0,0.0,0.0,0.0,BENIGN,0
99.29261,14.0,11945.0,120.300995,0.1409974,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
98.664764,12.0,11911.0,120.721924,0.12162396,0.0,0.0,1.0,0.0,0.0,0.0,DoS Hulk,1
9.001697,24.0,315.0,34.9934,2.666164,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,1
100.080894,14.0,12007.0,119.972946,0.13988684,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.150977,9.0,11921.0,78959.05,59.61173,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk,1
3e-06,2.0,0.0,0.0,666666.7,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
3e-06,2.0,0.0,0.0,666666.7,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
5.533488,10.0,775.0,140.05632,1.8071784,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
99.39689,13.0,12017.0,120.899155,0.1307888,0.0,0.0,1.0,0.0,0.0,0.0,DoS Hulk,1
2.601716,5.0,140.0,53.81064,1.9218085,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
